"x","y","z","intensity"
66.125,120.125,0,103.5
8,119,0,112.777777777778
24,118,0,105.857142857143
89.5,117,0,119
33,112,0,106.111111111111
103.875,111.125,0,108.5
0,109.5,0,95
18,106,0,111.444444444444
28,104,0,119.444444444444
106.285714285714,103.571428571429,0,133
120.642857142857,101.285714285714,0,122.142857142857
24.2,100.4,0,118.2
51.875,98.125,0,118.5
94.0526315789474,94.8421052631579,0,162.368421052632
61,93,0,104.714285714286
52.75,93,0,104
117.125,92.125,0,109
105.166666666667,91.9166666666667,0,136.666666666667
31,91,0,113.666666666667
11.875,90.875,0,117
96,89.5,0,130.333333333333
78,89,0,108.333333333333
92,86.2857142857143,0,121.857142857143
115.0625,85.125,0,143.5
107.272727272727,80.8181818181818,0,119.363636363636
64,77,0,107.444444444444
24.875,76.875,0,103.5
12,77,0,123.444444444444
101,76.2857142857143,0,116.714285714286
111,74,0,123
77,75,0,118.111111111111
117,69,0,108.333333333333
105.818181818182,71.0909090909091,0,122.636363636364
95,68.7142857142857,0,120.714285714286
29,66.7142857142857,0,120.142857142857
44.875,65.875,0,107
35.3333333333333,64.1111111111111,0,113.222222222222
73,62.5,0,109.666666666667
88.125,57.875,0,114
15,58,0,110.555555555556
116,57,0,108.777777777778
62,57,0,116.777777777778
48.6153846153846,58.0769230769231,0,129.769230769231
74.125,53.875,0,102.5
42.8333333333333,54.1666666666667,0,104.333333333333
4.71428571428571,54,0,104.714285714286
89,45,0,105.285714285714
61,42,0,108.777777777778
117.125,41.125,0,109
43.125,35.875,0,101.5
109.333333333333,35.1111111111111,0,115.888888888889
19.8421052631579,36.1578947368421,0,142.368421052632
30,34,0,113.666666666667
4.125,33.125,0,109.5
72,31,0,108.6
63.125,31.125,0,119.5
77.125,30.125,0,111.5
13,30,0,111
20.875,27.875,0,112
57.1,26.8,0,115
104,23.7142857142857,0,111
38.875,24.125,0,108.5
26.6,24.2,0,98.2
31.125,23.125,0,115
67.1875,22.3125,0,119.25
90.5652173913043,22.1304347826087,0,123.695652173913
68.875,14.125,0,108
88,12.2857142857143,0,112.714285714286
53.875,12.125,0,111.5
6.125,12.125,0,112
96.3846153846154,10.5384615384615,0,122.076923076923
60.2857142857143,8,0,119.571428571429
0.333333333333333,8.5,0,110.333333333333
91.7142857142857,7,0,116.714285714286
36.125,5.125,0,120
52.5384615384615,5.30769230769231,0,130.076923076923
28.0588235294118,5.88235294117647,0,124.176470588235
72.125,3.125,0,123.5
20.7142857142857,3,0,116.142857142857
118.166666666667,1.83333333333333,0,121
112,0.5,0,129.666666666667
10,0.5,0,110.333333333333
