"x","y","z","intensity"
88.125,123.875,0,115
114,122.285714285714,0,117.857142857143
122.875,121.125,0,119
61.6,119.666666666667,0,122.733333333333
46.875,118.125,0,115.5
113.4,116.8,0,129.4
102,117,0,115.888888888889
53.125,116.875,0,131
16.9411764705882,118.352941176471,0,130.764705882353
90.5,113.5,0,154
42,112,0,115.571428571429
90,107.714285714286,0,125.285714285714
23,108.5,0,152
106.5,107.5,0,132.428571428571
60.1666666666667,105.833333333333,0,119
48.0666666666667,107.333333333333,0,142.2
7.33333333333333,104.111111111111,0,105.222222222222
52,103,0,120.714285714286
115,102.2,0,130.2
90.125,101.875,0,124.5
82.2352941176471,102.882352941176,0,134.529411764706
40.875,100.875,0,121.5
23.9,96.85,0,154.8
94.875,93.875,0,110.5
9,94,0,127.888888888889
47,93,0,115
108.285714285714,92,0,118.428571428571
19.875,90.125,0,114.5
80,86.5,0,125.25
32,86,0,119
57,81.2857142857143,0,120.714285714286
3.16666666666667,79.8333333333333,0,127
116.285714285714,78,0,120.142857142857
68.875,77.125,0,110.5
57.125,75.875,0,122.5
2.45454545454545,74.0909090909091,0,135.727272727273
87.1,72.9,0,133
79.125,71.125,0,123.5
41,65,0,125.222222222222
120.714285714286,63,0,115
108,61,0,115.444444444444
64,60.2857142857143,0,124.714285714286
55.125,59.125,0,116
62.8461538461538,54.2307692307692,0,135.923076923077
47,54,0,117.666666666667
111,49,0,119.8
107,49,0,126.111111111111
87,45,0,115
124,41,0,125.666666666667
82,40,0,121.222222222222
72.5,38.5,0,122
40.875,38.875,0,109.5
33,36,0,127
58.6666666666667,36.8571428571429,0,137.095238095238
15.8333333333333,34.8333333333333,0,104.333333333333
0.5,35,0,132.333333333333
69.5,33.5,0,116
72.7142857142857,30,0,120.142857142857
33.875,29.875,0,118
102.875,28.125,0,117.5
12.2,27.4,0,122.2
117.75,27.4375,0,132.75
112,27,0,123
97.5,25.5,0,136
67.25,23,0,119
8.15384615384615,23.5384615384615,0,167.615384615385
120,20,0,135
68.125,16.125,0,115.5
89.2857142857143,14.5,0,163
98.2,12,0,127.4
77.1666666666667,12.1666666666667,0,120.333333333333
26,12,0,123.444444444444
45.6875,12.6875,0,123
59.5,11,0,152.25
11,9,0,120.333333333333
102.8,5,0,122.6
86.875,5.125,0,118.5
23.2857142857143,5,0,111.571428571429
61,0.5,0,119.666666666667
