Var1,Var2
4.67123099999999,3.2914161432673
5.337183,2.87869789330024
4.46127999999999,3.43386398644834
5.05320299999999,3.15893409965047
4.954888,3.14645775569358
4.86921,3.13605665268749
4.74566199999999,3.25106195273899
4.97699099999999,3.12252369967647
4.673784,3.28169436728817
5.01332099999999,3.0734858165945
5.00826199999999,3.07716506600111
4.657526,3.29749368503937
4.88063199999999,3.31264139918983
4.87866799999999,3.23916549767573
4.90494899999999,3.10442152932761
4.827001,3.1517375662625
4.81261499999999,3.18097437647648
4.611797,3.2260907608573
4.752842,3.27939971399813
4.89912499999999,3.13270225199544
