"x","y","z","intensity"
95.125,124.125,0,106.375
87.5,123,0,115.666666666667
57.2857142857143,123,0,98.5714285714286
30.6666666666667,123.111111111111,0,96.2222222222222
83,121.285714285714,0,116.428571428571
53.7142857142857,117,0,96.8571428571429
81,116,0,102.571428571429
8.33333333333333,115.333333333333,0,115.666666666667
3.53333333333333,117.133333333333,0,146.866666666667
96.8333333333333,113.833333333333,0,105.5
89.875,112.125,0,97.375
3.5,110.5,0,95.75
73.6666666666667,110.4,0,114.533333333333
97,108.75,0,90.75
49.8333333333333,108.166666666667,0,96.1666666666667
60.875,107.125,0,101.75
114.333333333333,106.111111111111,0,112.333333333333
40,103.714285714286,0,99
37,100.5,0,113
119.6,99.2,0,110.4
0.4,98.8,0,104
71,96.2857142857143,0,104.285714285714
20.125,95.125,0,105.875
38.6923076923077,95.0769230769231,0,119.769230769231
0.333333333333333,90.5,0,100.166666666667
108.6,88.1333333333333,0,135.866666666667
98,86,0,101.111111111111
10.875,86.125,0,103.375
124,82.2857142857143,0,92
90.8,81.4,0,104
47.7142857142857,81,0,100.857142857143
25.625,81.1875,0,104.4375
82.7692307692308,77.8461538461538,0,117.615384615385
93.8333333333333,76.8333333333333,0,110.333333333333
66.8333333333333,76.1666666666667,0,106.166666666667
95.5,72.5,0,107
53.8823529411765,74,0,119.294117647059
86.1666666666667,71.8333333333333,0,108.833333333333
74,72,0,97.4444444444444
38.875,72.125,0,103.25
66.125,68.875,0,102.875
88.2857142857143,67,0,109.285714285714
43.8,66.4,0,93.6
96.8888888888889,66.6666666666667,0,102.444444444444
46.8333333333333,62.1666666666667,0,107.666666666667
119.285714285714,60,0,93
51.2857142857143,60,0,97.2857142857143
111.714285714286,59,0,100.142857142857
35,58,0,102.111111111111
109.875,52.875,0,115.5
24.875,52.125,0,105.875
123.875,50.125,0,104.375
39.1538461538462,49.5384615384615,0,113.153846153846
122,44.5,0,113.666666666667
28,45,0,107.555555555556
92.125,43.875,0,101.75
17,43.8,0,108.9
79,41,0,103.666666666667
67,39,0,99.8888888888889
116,38.5,0,109.375
99.8125,38.5,0,126.3125
56.8,37.6,0,103.2
40,36,0,98.1111111111111
21.125,33.875,0,99.25
2,32.2857142857143,0,104.428571428571
74.125,30.875,0,95.75
104.875,27.125,0,109.5
63.2916666666667,26.2916666666667,0,121.666666666667
107.2,23.4,0,109.8
81.3181818181818,25.5454545454545,0,121.318181818182
124.125,21.875,0,98.375
2.84615384615385,23,0,121.307692307692
112.125,18.875,0,104.25
52,18,0,99.4444444444444
30,12,0,97.6
23.875,11.875,0,101.375
92,10,0,96.2222222222222
82,9.71428571428571,0,104.285714285714
48,8.28571428571429,0,100.857142857143
115,3,0,114.714285714286
110,2.16666666666667,0,112.333333333333
92,1,0,112.888888888889
55.8,0.4,0,109.8
20.875,0.875,0,100.25
8,0.5,0,112.333333333333
