"x","y","z","intensity"
99.2,126.6,0,89.2
117.461538461538,125.384615384615,0,122.153846153846
56.1666666666667,124.833333333333,0,92.3333333333333
79.4285714285714,122.357142857143,0,85.6428571428571
13,119,0,108.076923076923
87.3571428571429,117.785714285714,0,99.8571428571429
56.125,116.875,0,89.25
26,117,0,110.066666666667
49.875,115.875,0,91
126.5,115,0,80.8333333333333
79.1666666666667,111.166666666667,0,84.6666666666667
113.875,110.8125,0,97
89,106.5,0,81
12.1111111111111,107.333333333333,0,81
72.125,106.125,0,84.375
98.875,105.125,0,102.25
121.875,103.125,0,90.625
102.833333333333,100.833333333333,0,94.8333333333333
4.875,100.875,0,84.875
88,99,0,92.4444444444444
72.1666666666667,98.8333333333333,0,97.6666666666667
13.5,99,0,96.5
123,97,0,86.2857142857143
107,96.7142857142857,0,85.4285714285714
71,94,0,93.8571428571429
96,93,0,84.1111111111111
81.7142857142857,93,0,83.1428571428571
67.125,88.125,0,91
120.125,86.125,0,85.375
73,85.7142857142857,0,89.8571428571429
100,85,0,87.7777777777778
56.7142857142857,85,0,89.2857142857143
0.444444444444444,85.7777777777778,0,105.666666666667
86,84,0,82.8888888888889
49,83,0,97.1111111111111
72.3333333333333,80.3333333333333,0,91.6666666666667
98,77,0,96
93.7142857142857,77,0,92.4285714285714
113.5,75.5,0,84
29.0909090909091,76.5454545454545,0,90.2727272727273
2.28571428571429,76,0,85.7142857142857
71,74,0,89
83.875,74.125,0,80.125
22.875,74.125,0,89.75
98,69,0,87.6666666666667
49.875,67.875,0,86.25
0.25,67,0,76
68.875,63.125,0,92.625
8.16666666666667,62.8333333333333,0,79.6666666666667
122,62,0,91
60.875,58.875,0,92.375
107.833333333333,55.8333333333333,0,86.8333333333333
71.6153846153846,54.6153846153846,0,108.153846153846
46,54.5,0,86
13.875,46.875,0,88.5
61,43,0,89.4444444444444
39,40.2857142857143,0,84.7142857142857
30.875,39.125,0,95.5
25,40.5,0,98.2857142857143
47,36.5,0,125.666666666667
16.7142857142857,33,0,97.1428571428571
107,31.5,0,81.875
22,30,0,86.1428571428571
60,28,0,95
34.125,27.125,0,92.75
41.8333333333333,24.1666666666667,0,81.5
60.875,22.5,0,105.875
71,20,0,86.4444444444444
5,20,0,89.2222222222222
11.2857142857143,15,0,90.8571428571429
3.875,12.875,0,93
123.875,11.875,0,92.375
38.7142857142857,12,0,102.142857142857
89,10,0,91.1111111111111
7.33333333333333,8.66666666666667,0,102.333333333333
60.5,8.125,0,84.75
35.5294117647059,7.64705882352941,0,142.352941176471
49.875,5.875,0,72
68.125,4.875,0,95.125
23,3.5,0,93.75
5.71428571428571,3,0,87.8571428571429
122.6,1.8,0,92.2
79,2.28571428571429,0,93.4285714285714
42.5,1.5,0,84.5
