"x","y","z","intensity"
66,126,0,110.888888888889
40.125,120.125,0,115.125
92,119.285714285714,0,115.142857142857
108,118,0,109.428571428571
124,117,0,107
119,115.25,0,111.5
6.33333333333333,116.111111111111,0,108
60,112,0,117.111111111111
111.285714285714,109,0,120.142857142857
95,109,0,100.142857142857
124,108,0,115.8
39.4,107.2,0,114.6
21.125,107.125,0,119.5
89.875,105.875,0,126.375
63.6666666666667,105.111111111111,0,124
58.3333333333333,104.666666666667,0,110.333333333333
43.5,103.285714285714,0,153.571428571429
107.666666666667,103.416666666667,0,123.75
115,101,0,107.857142857143
94.125,99.875,0,113.125
50.2857142857143,99,0,116
28.0909090909091,100.454545454545,0,123.818181818182
41.5,95,0,113
66,93,0,128.428571428571
82.125,92.125,0,124.875
39.3333333333333,91.3333333333333,0,117.666666666667
33.875,90.125,0,119.375
87.125,88.125,0,118.75
2.875,85.125,0,120.125
49.2857142857143,84,0,107.285714285714
81,80.5,0,122.166666666667
72.65,79.3,0,144.5
48,78,0,107.857142857143
85.7857142857143,74.9285714285714,0,132.928571428571
67.875,73.875,0,121.5
11,71,0,111.857142857143
90.5,69.5,0,95.25
22.375,69.75,0,108.375
83.5,68.5,0,148.25
3,68,0,107.857142857143
55,64,0,114.222222222222
8.125,60.875,0,101.25
122.666666666667,59.1111111111111,0,125.555555555556
92.125,58.875,0,107
38,57.7142857142857,0,111
49.125,57.125,0,111.75
0.25,54.25,0,118.5
51,51,0,133
17.8333333333333,51.8333333333333,0,108.666666666667
103.125,50.875,0,118.875
55.125,51.125,0,128.375
28,51,0,113
44.875,49.125,0,122.875
107,47,0,115.8
73.5,46.5,0,140.333333333333
58.3333333333333,45.3333333333333,0,114
15,44.2,0,113.6
2.875,43.875,0,115.875
52.5,42.5,0,105
104.125,41.875,0,118.125
123.5,39,0,115.125
117.375,39.25,0,122.125
73.5,38,0,129.5
78.5,38.7142857142857,0,155.142857142857
109.833333333333,35.8333333333333,0,114.833333333333
58,36,0,112.333333333333
118,33.7142857142857,0,115
9.28571428571429,29,0,123
34.5,25,0,111
102,24.2857142857143,0,111.857142857143
42.125,23.875,0,114
26.0714285714286,24.7857142857143,0,127.071428571429
63,22,0,121.666666666667
68.3333333333333,20.3333333333333,0,112
53.875,19.875,0,108.375
6.9375,21.5625,0,119.3125
122,18,0,109.777777777778
63.3,16.4,0,123.6
33.875,14.125,0,105.5
87.1111111111111,12.6666666666667,0,112
74,9.71428571428571,0,116
54,10.2,0,119.8
28.125,7.875,0,114.5
60.875,5.125,0,109.125
14,4,0,127.666666666667
