"x","y","z","intensity"
59.8,126.6,0,124
34.5,126,0,118.166666666667
18,125.714285714286,0,127.142857142857
113,123,0,124
108.166666666667,120.166666666667,0,125.333333333333
81.7142857142857,119,0,122.571428571429
7.875,118.125,0,130.25
113.363636363636,116.090909090909,0,134.272727272727
18.1666666666667,115.833333333333,0,118.333333333333
78,115,0,128.222222222222
56.25,115,0,128.333333333333
66.8235294117647,111.176470588235,0,137
2.4,110.2,0,111
56.8333333333333,108.833333333333,0,138.666666666667
100,108.285714285714,0,116.428571428571
14.875,108.125,0,115
115.25,105.416666666667,0,147
110.125,105.125,0,123.125
64.8,103.6,0,103.8
101.615384615385,102.384615384615,0,155.307692307692
89.2857142857143,102,0,123.142857142857
40.125,102.125,0,114.5
8,102,0,112
36.125,97.125,0,131.75
82,97.3809523809524,0,147.52380952381
62,96,0,110
109.875,93.875,0,112.5
6.2,91.4,0,117.6
35.1666666666667,91.1666666666667,0,117.166666666667
16,91.8,0,125
118.125,88.125,0,112.375
42.875,87.875,0,124.375
82.875,84.125,0,125.125
38.2857142857143,84,0,133
99.2857142857143,83,0,128.571428571429
91.8,81.1,0,132.4
41,81,0,128.2
19,81,0,116.285714285714
62.875,75.875,0,115.625
46,75.7142857142857,0,124.714285714286
115,75,0,117.285714285714
71.2857142857143,73,0,114
36.6923076923077,71,0,140.769230769231
71,66.7142857142857,0,111.142857142857
117,64,0,116.444444444444
17,63,0,121.571428571429
12,58,0,112
111.125,55.875,0,113
46.2380952380952,58,0,142
96.5,54.5,0,115.25
16.125,54.125,0,123.125
7.875,52.125,0,123
89.5,51,0,137.666666666667
126,50,0,113.444444444444
76,49.2857142857143,0,122.571428571429
0.4,48.2,0,118.6
83.5,45,0,127.571428571429
112.833333333333,44.1666666666667,0,112
76,42.7142857142857,0,127
59.125,44.3125,0,130.375
41.875,42.125,0,106.125
94.1666666666667,41.1666666666667,0,110
70.875,40.875,0,124.375
17.3333333333333,38.5,0,132.25
22.8333333333333,34.8333333333333,0,109.5
112.5,34,0,125.166666666667
73.125,33.875,0,109.125
106.833333333333,34,0,152.583333333333
45.1666666666667,32.1666666666667,0,113.833333333333
93.5,28.5,0,93.75
85.1666666666667,28.8333333333333,0,114.5
26.5,27,0,159.333333333333
39.6666666666667,25.8888888888889,0,124.555555555556
24.1666666666667,20.8333333333333,0,119.833333333333
101,19,0,124.666666666667
43.7142857142857,18,0,114.857142857143
21.6666666666667,14.8888888888889,0,125.777777777778
110.666666666667,13.1111111111111,0,113.444444444444
74.875,13.125,0,120.25
57,13,0,116.333333333333
68,11,0,130.111111111111
119,10,0,123.444444444444
24.875,7.125,0,124.375
