"x","y","z","intensity"
78.2,126.6,0,128.4
102,125.714285714286,0,122.857142857143
126.2,124.6,0,123
112.125,124.875,0,123.125
12.7142857142857,125,0,133
5,125,0,136.285714285714
40.125,121.125,0,123.75
35,120,0,117.6
24,119.714285714286,0,113.142857142857
74.875,115.875,0,116.875
47.8666666666667,116.533333333333,0,141.333333333333
4.125,115.875,0,119.75
121.6875,114.9375,0,138.25
31.125,113.875,0,121.5
107,113,0,136.25
96,112,0,124.777777777778
39,105.285714285714,0,116
3,103,0,111
19.5714285714286,106.095238095238,0,135.952380952381
116.615384615385,102.615384615385,0,145.923076923077
34.7142857142857,100,0,120.428571428571
9.875,96.875,0,124.25
64.125,96.125,0,118.125
36.875,91.875,0,128.625
99,87,0,125.777777777778
34.875,84.875,0,121.5
93.8333333333333,84.1666666666667,0,125
48.875,84.125,0,119.75
15.8888888888889,83.6666666666667,0,110.888888888889
107.875,82.125,0,114
120.666666666667,80.3333333333333,0,145.666666666667
115.8,79.4,0,124
63,78,0,118.777777777778
33.125,77.875,0,113.5
95.875,77.125,0,108.625
47.875,76.875,0,127.5
124.25,76,0,119.25
3.875,76.125,0,111.875
118.75,75,0,135.75
20,75,0,130.222222222222
37,69.2857142857143,0,116.428571428571
22,66,0,117.333333333333
78,64.5,0,112.833333333333
42.1666666666667,64.8333333333333,0,126.166666666667
29.1111111111111,63.6666666666667,0,128.222222222222
57.8333333333333,61.1666666666667,0,116.666666666667
48.4444444444444,61.3333333333333,0,124.222222222222
80.2857142857143,60,0,120.285714285714
108.875,58.875,0,110.125
31.2857142857143,59,0,125.857142857143
62.2857142857143,57,0,113.857142857143
87,52,0,127.222222222222
59.8333333333333,50.8333333333333,0,128.5
35.125,51.125,0,119.625
3.875,50.875,0,134.875
18.4,49.8,0,123.8
111.875,49.125,0,113.5
12.4,47.8,0,113.2
72.875,45.875,0,123.25
16,46,0,127.857142857143
63,45,0,124.333333333333
5.875,43.875,0,117.5
114.125,41.875,0,122.5
122,39,0,132.555555555556
119.166666666667,34.1666666666667,0,107.5
1.15384615384615,34.4615384615385,0,154.461538461538
96.125,32.875,0,116.75
74,32.2857142857143,0,121.571428571429
58.2857142857143,31,0,115.285714285714
15.875,31.125,0,120.25
124.125,30.125,0,119.75
52.4,30.2,0,126.4
83.875,29.125,0,116.875
30.1666666666667,29.1666666666667,0,111.166666666667
61,25,0,117.142857142857
49.2857142857143,24.9285714285714,0,124.285714285714
3.125,23.125,0,113.125
87.2857142857143,22,0,111.285714285714
122.166666666667,18.8333333333333,0,126.833333333333
100.875,18.875,0,107.875
69,17,0,109.571428571429
107.125,15.875,0,125.25
121.6,13.6666666666667,0,134.133333333333
42.875,12.125,0,121.25
0.333333333333333,11.5,0,121
111.125,8.875,0,111.5
81.875,8.125,0,110.75
44.7142857142857,5,0,128.142857142857
49,3.28571428571429,0,126.571428571429
90.8,0.4,0,111.4
